,period,period_end,pv_estimate
107,PT30M,2020-09-22T12:30:00.0000000Z,0.0
108,PT30M,2020-09-22T12:00:00.0000000Z,0.0
109,PT30M,2020-09-22T11:30:00.0000000Z,0.028
110,PT30M,2020-09-22T11:00:00.0000000Z,0.095
111,PT30M,2020-09-22T10:30:00.0000000Z,0.055
112,PT30M,2020-09-22T10:00:00.0000000Z,0.03
113,PT30M,2020-09-22T09:30:00.0000000Z,0.1
114,PT30M,2020-09-22T09:00:00.0000000Z,0.15
115,PT30M,2020-09-22T08:30:00.0000000Z,0.39
116,PT30M,2020-09-22T08:00:00.0000000Z,0.228
117,PT30M,2020-09-22T07:30:00.0000000Z,0.192
118,PT30M,2020-09-22T07:00:00.0000000Z,0.233
119,PT30M,2020-09-22T06:30:00.0000000Z,0.71
120,PT30M,2020-09-22T06:00:00.0000000Z,1.374
121,PT30M,2020-09-22T05:30:00.0000000Z,2.466
122,PT30M,2020-09-22T05:00:00.0000000Z,2.023
123,PT30M,2020-09-22T04:30:00.0000000Z,2.238
124,PT30M,2020-09-22T04:00:00.0000000Z,2.057
125,PT30M,2020-09-22T03:30:00.0000000Z,1.547
126,PT30M,2020-09-22T03:00:00.0000000Z,1.252
127,PT30M,2020-09-22T02:30:00.0000000Z,0.945
128,PT30M,2020-09-22T02:00:00.0000000Z,0.413
129,PT30M,2020-09-22T01:30:00.0000000Z,0.335
130,PT30M,2020-09-22T01:00:00.0000000Z,0.126
131,PT30M,2020-09-22T00:30:00.0000000Z,0.072
132,PT30M,2020-09-21T23:30:00.0000000Z,0.0
133,PT30M,2020-09-21T23:00:00.0000000Z,0.0
134,PT30M,2020-09-21T22:30:00.0000000Z,0.0
135,PT30M,2020-09-21T22:00:00.0000000Z,0.0
136,PT30M,2020-09-21T21:30:00.0000000Z,0.0
137,PT30M,2020-09-21T21:00:00.0000000Z,0.0
138,PT30M,2020-09-21T20:30:00.0000000Z,0.0
139,PT30M,2020-09-21T20:00:00.0000000Z,0.0
140,PT30M,2020-09-21T19:30:00.0000000Z,0.0
141,PT30M,2020-09-21T19:00:00.0000000Z,0.0
142,PT30M,2020-09-21T18:30:00.0000000Z,0.0
143,PT30M,2020-09-21T18:00:00.0000000Z,0.0
144,PT30M,2020-09-21T17:30:00.0000000Z,0.0
145,PT30M,2020-09-21T17:00:00.0000000Z,0.0
146,PT30M,2020-09-21T16:30:00.0000000Z,0.0
147,PT30M,2020-09-21T16:00:00.0000000Z,0.0
148,PT30M,2020-09-21T15:30:00.0000000Z,0.0
149,PT30M,2020-09-21T15:00:00.0000000Z,0.0
150,PT30M,2020-09-21T14:30:00.0000000Z,0.0
151,PT30M,2020-09-21T14:00:00.0000000Z,0.0
152,PT30M,2020-09-21T13:30:00.0000000Z,0.0
153,PT30M,2020-09-21T13:00:00.0000000Z,0.0
154,PT30M,2020-09-21T12:30:00.0000000Z,0.0
155,PT30M,2020-09-21T12:00:00.0000000Z,0.0
156,PT30M,2020-09-21T11:30:00.0000000Z,0.014
157,PT30M,2020-09-21T11:00:00.0000000Z,0.021
158,PT30M,2020-09-21T10:30:00.0000000Z,0.05
