,class,clds,day_ind,dewpt,dow,expire_time_gmt,fcst_valid,fcst_valid_local,feels_like,golf_category,golf_index,gust,hi,icon_code,icon_extd,mslp,num,phrase_12char,phrase_22char,phrase_32char,pop,precip_type,qpf,rh,severity,snow_qpf,subphrase_pt1,subphrase_pt2,subphrase_pt3,temp,uv_desc,uv_index,uv_index_raw,uv_warning,vis,wc,wdir,wdir_cardinal,wspd,wxman
238,fod_long_range_hourly,62,N,12,Monday,1600973789,1601830800,2020-10-05T01:00:00+0800,14,,,,14,11,1100,1018.1,239,Showers,Showers,Showers,35,rain,0.1,83,1,0.0,Showers,,,14,Low,0,0.0,0,10.0,14,9,N,8,wx2500
239,fod_long_range_hourly,61,N,11,Monday,1600973789,1601834400,2020-10-05T02:00:00+0800,14,,,,14,11,4600,1018.1,240,Few Showers,Few Showers,Few Showers,34,rain,0.1,84,1,0.0,Few,Showers,,14,Low,0,0.0,0,16.0,14,6,N,9,wx2000
240,fod_long_range_hourly,64,N,11,Monday,1600973789,1601838000,2020-10-05T03:00:00+0800,14,,,,14,11,4600,1018.2,241,Few Showers,Few Showers,Few Showers,33,rain,0.1,83,1,0.0,Few,Showers,,14,Low,0,0.0,0,16.0,14,5,N,9,wx2000
241,fod_long_range_hourly,69,N,11,Monday,1600973789,1601841600,2020-10-05T04:00:00+0800,13,,,,14,11,4600,1018.5,242,Few Showers,Few Showers,Few Showers,32,rain,0.1,84,1,0.0,Few,Showers,,14,Low,0,0.0,0,16.0,13,6,N,8,wx2000
242,fod_long_range_hourly,73,N,11,Monday,1600973789,1601845200,2020-10-05T05:00:00+0800,13,,,,13,11,1100,1018.8,243,Showers,Showers,Showers,41,rain,0.2,83,1,0.0,Showers,,,13,Low,0,0.0,0,10.0,13,9,N,8,wx2500
243,fod_long_range_hourly,77,N,11,Monday,1600973789,1601848800,2020-10-05T06:00:00+0800,13,,,,13,11,1100,1019.13,244,Showers,Showers,Showers,43,rain,0.2,85,1,0.0,Showers,,,13,Low,0,0.0,0,10.0,13,14,NNE,8,wx2550
244,fod_long_range_hourly,81,D,11,Monday,1600973789,1601852400,2020-10-05T07:00:00+0800,13,Fair,4.0,,14,11,1100,1019.45,245,Showers,Showers,Showers,44,rain,0.2,85,1,0.0,Showers,,,14,Low,0,0.13,0,10.0,13,10,N,8,wx2500
245,fod_long_range_hourly,82,D,11,Monday,1600973789,1601856000,2020-10-05T08:00:00+0800,14,Fair,5.0,,15,11,1100,1019.7,246,Showers,Showers,Showers,50,rain,0.4,79,1,0.0,Showers,,,15,Low,1,0.74,0,10.0,14,14,NNE,9,wx2500
246,fod_long_range_hourly,82,D,11,Monday,1600973789,1601859600,2020-10-05T09:00:00+0800,15,Fair,5.0,,16,11,1100,1019.7,247,Showers,Showers,Showers,49,rain,0.3,74,1,0.0,Showers,,,16,Low,2,1.85,0,10.0,15,6,N,10,wx2500
247,fod_long_range_hourly,83,D,11,Monday,1600973789,1601863200,2020-10-05T10:00:00+0800,17,Fair,5.0,,17,11,1100,1019.5,248,Showers,Showers,Showers,47,rain,0.3,67,1,0.0,Showers,,,17,Moderate,3,3.15,0,10.0,17,10,N,11,wx2500
248,fod_long_range_hourly,83,D,10,Monday,1600973789,1601866800,2020-10-05T11:00:00+0800,17,Good,6.0,,18,11,1100,1019.18,249,Showers,Showers,Showers,46,rain,0.3,62,1,0.0,Showers,,,18,Moderate,4,4.21,0,10.0,17,357,N,12,wx2500
249,fod_long_range_hourly,83,D,10,Monday,1600973789,1601870400,2020-10-05T12:00:00+0800,18,Good,6.0,,18,11,1100,1018.7,250,Showers,Showers,Showers,46,rain,0.3,59,1,0.0,Showers,,,18,Moderate,5,4.62,0,10.0,18,3,N,12,wx2500
250,fod_long_range_hourly,84,D,10,Monday,1600973789,1601874000,2020-10-05T13:00:00+0800,19,Good,6.0,,19,11,1100,1018.3,251,Showers,Showers,Showers,47,rain,0.3,57,1,0.0,Showers,,,19,Moderate,4,4.2,0,10.0,19,11,N,12,wx2500
251,fod_long_range_hourly,84,D,10,Monday,1600973789,1601877600,2020-10-05T14:00:00+0800,19,Good,6.0,,19,11,1100,1018.1,252,Showers,Showers,Showers,38,rain,0.2,56,1,0.0,Showers,,,19,Moderate,3,3.13,0,10.0,19,4,N,12,wx2500
252,fod_long_range_hourly,84,D,10,Monday,1600973789,1601881200,2020-10-05T15:00:00+0800,19,Good,6.0,,19,11,1100,1018.2,253,Showers,Showers,Showers,36,rain,0.2,56,1,0.0,Showers,,,19,Low,2,1.83,0,10.0,19,0,N,12,wx2500
253,fod_long_range_hourly,84,D,10,Monday,1600973789,1601884800,2020-10-05T16:00:00+0800,19,Good,6.0,,19,11,4600,1018.35,254,Few Showers,Few Showers,Few Showers,34,rain,0.2,57,1,0.0,Few,Showers,,19,Low,1,0.73,0,14.0,19,356,N,11,wx2000
254,fod_long_range_hourly,85,D,10,Monday,1600973789,1601888400,2020-10-05T17:00:00+0800,18,Very Good,9.0,,18,26,2600,1018.5,255,Cloudy,Cloudy,Cloudy,24,rain,0.0,60,1,0.0,Cloudy,,,18,Low,0,0.13,0,14.0,18,345,NNW,9,wx1200
255,fod_long_range_hourly,85,N,11,Monday,1600973789,1601892000,2020-10-05T18:00:00+0800,17,,,,17,26,2600,1018.7,256,Cloudy,Cloudy,Cloudy,24,rain,0.0,66,1,0.0,Cloudy,,,17,Low,0,0.0,0,14.0,17,344,NNW,8,wx1200
256,fod_long_range_hourly,85,N,11,Monday,1600973789,1601895600,2020-10-05T19:00:00+0800,16,,,,16,26,2600,1018.88,257,Cloudy,Cloudy,Cloudy,24,rain,0.0,73,1,0.0,Cloudy,,,16,Low,0,0.0,0,13.0,16,342,NNW,8,wx1200
257,fod_long_range_hourly,85,N,11,Monday,1600973789,1601899200,2020-10-05T20:00:00+0800,15,,,,15,26,2600,1019.0,258,Cloudy,Cloudy,Cloudy,24,rain,0.0,77,1,0.0,Cloudy,,,15,Low,0,0.0,0,13.0,15,338,NNW,7,wx1200
258,fod_long_range_hourly,84,N,11,Monday,1600973789,1601902800,2020-10-05T21:00:00+0800,15,,,,15,26,2600,1019.0,259,Cloudy,Cloudy,Cloudy,24,rain,0.0,79,1,0.0,Cloudy,,,15,Low,0,0.0,0,13.0,15,355,N,6,wx1200
259,fod_long_range_hourly,83,N,11,Monday,1600973789,1601906400,2020-10-05T22:00:00+0800,14,,,,14,26,2600,1019.0,260,Cloudy,Cloudy,Cloudy,24,rain,0.0,81,1,0.0,Cloudy,,,14,Low,0,0.0,0,14.0,14,5,N,6,wx1200
260,fod_long_range_hourly,82,N,11,Monday,1600973789,1601910000,2020-10-05T23:00:00+0800,14,,,,14,26,2600,1018.9,261,Cloudy,Cloudy,Cloudy,24,rain,0.0,82,1,0.0,Cloudy,,,14,Low,0,0.0,0,14.0,14,353,N,7,wx1200
261,fod_long_range_hourly,81,N,11,Tuesday,1600973789,1601913600,2020-10-06T00:00:00+0800,14,,,,14,26,2600,1018.8,262,Cloudy,Cloudy,Cloudy,24,rain,0.0,82,1,0.0,Cloudy,,,14,Low,0,0.0,0,14.0,14,0,N,6,wx1200
262,fod_long_range_hourly,79,N,11,Tuesday,1600973789,1601917200,2020-10-06T01:00:00+0800,13,,,,14,27,2700,1018.65,263,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,83,1,0.0,Mostly,Cloudy,,14,Low,0,0.0,0,13.0,13,5,N,6,wx1200
263,fod_long_range_hourly,79,N,11,Tuesday,1600973789,1601920800,2020-10-06T02:00:00+0800,13,,,,13,27,2700,1018.55,264,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,84,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,13.0,13,355,N,7,wx1200
264,fod_long_range_hourly,78,N,10,Tuesday,1600973789,1601924400,2020-10-06T03:00:00+0800,13,,,,13,27,2700,1018.53,265,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,82,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,14.0,13,0,N,7,wx1200
265,fod_long_range_hourly,77,N,10,Tuesday,1600973789,1601928000,2020-10-06T04:00:00+0800,13,,,,13,27,2700,1018.6,266,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,83,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,14.0,13,0,N,6,wx1250
266,fod_long_range_hourly,76,N,10,Tuesday,1600973789,1601931600,2020-10-06T05:00:00+0800,12,,,,13,27,2700,1018.8,267,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,84,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,15.0,12,8,N,7,wx1250
267,fod_long_range_hourly,76,N,10,Tuesday,1600973789,1601935200,2020-10-06T06:00:00+0800,12,,,,13,27,2700,1019.05,268,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,84,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,15.0,12,17,NNE,6,wx1250
268,fod_long_range_hourly,76,D,10,Tuesday,1600973789,1601938800,2020-10-06T07:00:00+0800,13,Good,7.0,,13,28,2800,1019.35,269,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,84,1,0.0,Mostly,Cloudy,,13,Low,0,0.13,0,16.0,13,10,N,6,wx1200
269,fod_long_range_hourly,76,D,11,Tuesday,1600973789,1601942400,2020-10-06T08:00:00+0800,14,Fair,5.0,,15,11,4600,1019.55,270,Few Showers,Few Showers,Few Showers,32,rain,0.1,77,1,0.0,Few,Showers,,15,Low,1,0.72,0,16.0,14,23,NNE,8,wx2000
270,fod_long_range_hourly,76,D,11,Tuesday,1600973789,1601946000,2020-10-06T09:00:00+0800,16,Fair,5.0,,16,11,4600,1019.55,271,Few Showers,Few Showers,Few Showers,32,rain,0.1,71,1,0.0,Few,Showers,,16,Low,2,1.82,0,15.0,16,14,NNE,9,wx2000
271,fod_long_range_hourly,78,D,11,Tuesday,1600973789,1601949600,2020-10-06T10:00:00+0800,17,Good,6.0,,17,11,4600,1019.4,272,Few Showers,Few Showers,Few Showers,31,rain,0.1,65,1,0.0,Few,Showers,,17,Moderate,3,3.11,0,15.0,17,24,NNE,9,wx2000
272,fod_long_range_hourly,79,D,10,Tuesday,1600973789,1601953200,2020-10-06T11:00:00+0800,18,Good,6.0,,18,11,1100,1019.1,273,Showers,Showers,Showers,40,rain,0.44,60,1,0.0,Showers,,,18,Moderate,4,4.15,0,10.0,18,359,N,9,wx2500
273,fod_long_range_hourly,80,D,10,Tuesday,1600973789,1601956800,2020-10-06T12:00:00+0800,19,Good,6.0,,19,11,1100,1018.75,274,Showers,Showers,Showers,38,rain,0.4,58,1,0.0,Showers,,,19,Moderate,5,4.56,0,10.0,19,9,N,10,wx2500
274,fod_long_range_hourly,81,D,10,Tuesday,1600973789,1601960400,2020-10-06T13:00:00+0800,19,Good,6.0,,19,11,1100,1018.45,275,Showers,Showers,Showers,38,rain,0.34,55,1,0.0,Showers,,,19,Moderate,4,4.14,0,10.0,19,17,NNE,10,wx2500
275,fod_long_range_hourly,82,D,10,Tuesday,1600973789,1601964000,2020-10-06T14:00:00+0800,19,Good,6.0,,19,11,1100,1018.35,276,Showers,Showers,Showers,35,rain,0.2,55,1,0.0,Showers,,,19,Moderate,3,3.08,0,10.0,19,10,N,11,wx2500
276,fod_long_range_hourly,83,D,10,Tuesday,1600973789,1601967600,2020-10-06T15:00:00+0800,19,Good,6.0,,19,11,1100,1018.43,277,Showers,Showers,Showers,37,rain,0.2,55,1,0.0,Showers,,,19,Low,2,1.8,0,10.0,19,17,NNE,10,wx2500
277,fod_long_range_hourly,83,D,10,Tuesday,1600973789,1601971200,2020-10-06T16:00:00+0800,19,Good,6.0,,19,11,1100,1018.6,278,Showers,Showers,Showers,38,rain,0.2,57,1,0.0,Showers,,,19,Low,1,0.71,0,10.0,19,29,NNE,10,wx2500
278,fod_long_range_hourly,83,D,11,Tuesday,1600973789,1601974800,2020-10-06T17:00:00+0800,18,Very Good,9.0,,18,26,2600,1018.9,279,Cloudy,Cloudy,Cloudy,23,rain,0.0,60,1,0.0,Cloudy,,,18,Low,0,0.12,0,14.0,18,29,NNE,9,wx1200
279,fod_long_range_hourly,83,N,11,Tuesday,1600973789,1601978400,2020-10-06T18:00:00+0800,17,,,,17,26,2600,1019.2,280,Cloudy,Cloudy,Cloudy,24,rain,0.0,67,1,0.0,Cloudy,,,17,Low,0,0.0,0,14.0,17,30,NNE,8,wx1200
280,fod_long_range_hourly,83,N,11,Tuesday,1600973789,1601982000,2020-10-06T19:00:00+0800,16,,,,16,26,2600,1019.45,281,Cloudy,Cloudy,Cloudy,24,rain,0.0,72,1,0.0,Cloudy,,,16,Low,0,0.0,0,14.0,16,51,NE,8,wx1200
281,fod_long_range_hourly,83,N,11,Tuesday,1600973789,1601985600,2020-10-06T20:00:00+0800,15,,,,15,26,2600,1019.7,282,Cloudy,Cloudy,Cloudy,24,rain,0.0,77,1,0.0,Cloudy,,,15,Low,0,0.0,0,13.0,15,63,ENE,7,wx1200
282,fod_long_range_hourly,83,N,11,Tuesday,1600973789,1601989200,2020-10-06T21:00:00+0800,15,,,,15,26,2600,1019.8,283,Cloudy,Cloudy,Cloudy,24,rain,0.0,81,1,0.0,Cloudy,,,15,Low,0,0.0,0,14.0,15,60,ENE,6,wx1200
283,fod_long_range_hourly,82,N,11,Tuesday,1600973789,1601992800,2020-10-06T22:00:00+0800,14,,,,14,26,2600,1019.9,284,Cloudy,Cloudy,Cloudy,24,rain,0.0,82,1,0.0,Cloudy,,,14,Low,0,0.0,0,14.0,14,73,ENE,6,wx1200
284,fod_long_range_hourly,81,N,11,Tuesday,1600973789,1601996400,2020-10-06T23:00:00+0800,14,,,,14,26,2600,1020.0,285,Cloudy,Cloudy,Cloudy,24,rain,0.0,84,1,0.0,Cloudy,,,14,Low,0,0.0,0,14.0,14,42,NE,6,wx1200
285,fod_long_range_hourly,79,N,11,Wednesday,1600973789,1602000000,2020-10-07T00:00:00+0800,14,,,,14,27,2700,1019.9,286,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,84,1,0.0,Mostly,Cloudy,,14,Low,0,0.0,0,14.0,14,50,NE,6,wx1200
286,fod_long_range_hourly,75,N,11,Wednesday,1600973789,1602003600,2020-10-07T01:00:00+0800,14,,,,14,27,2700,1019.78,287,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,85,1,0.0,Mostly,Cloudy,,14,Low,0,0.0,0,14.0,14,45,NE,6,wx1200
287,fod_long_range_hourly,72,N,11,Wednesday,1600973789,1602007200,2020-10-07T02:00:00+0800,13,,,,13,27,2700,1019.7,288,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,87,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,15.0,13,36,NE,6,wx1200
288,fod_long_range_hourly,68,N,11,Wednesday,1600973789,1602010800,2020-10-07T03:00:00+0800,13,,,,13,27,2700,1019.8,289,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,85,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,14.0,13,31,NNE,6,wx1200
289,fod_long_range_hourly,63,N,11,Wednesday,1600973789,1602014400,2020-10-07T04:00:00+0800,13,,,,13,27,2700,1019.9,290,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,87,1,0.0,Mostly,Cloudy,,13,Low,0,0.0,0,14.0,13,31,NNE,6,wx1250
290,fod_long_range_hourly,59,N,11,Wednesday,1600973789,1602018000,2020-10-07T05:00:00+0800,12,,,,13,29,2900,1020.15,291,P Cloudy,Partly Cloudy,Partly Cloudy,24,rain,0.0,88,1,0.0,Partly,Cloudy,,13,Low,0,0.0,0,14.0,12,36,NE,6,wx1650
291,fod_long_range_hourly,56,N,11,Wednesday,1600973789,1602021600,2020-10-07T06:00:00+0800,12,,,,13,29,2900,1020.4,292,P Cloudy,Partly Cloudy,Partly Cloudy,24,rain,0.0,88,1,0.0,Partly,Cloudy,,13,Low,0,0.0,0,15.0,12,46,NE,6,wx1650
292,fod_long_range_hourly,55,D,11,Wednesday,1600973789,1602025200,2020-10-07T07:00:00+0800,13,Good,7.0,,14,30,3000,1020.7,293,P Cloudy,Partly Cloudy,Partly Cloudy,24,rain,0.0,86,1,0.0,Partly,Cloudy,,14,Low,0,0.18,0,15.0,13,49,NE,7,wx1100
293,fod_long_range_hourly,55,D,12,Wednesday,1600973789,1602028800,2020-10-07T08:00:00+0800,15,Very Good,8.0,,15,30,3000,1020.9,294,P Cloudy,Partly Cloudy,Partly Cloudy,24,rain,0.0,80,1,0.0,Partly,Cloudy,,15,Low,1,1.02,0,16.0,15,52,NE,9,wx1100
294,fod_long_range_hourly,59,D,12,Wednesday,1600973789,1602032400,2020-10-07T09:00:00+0800,16,Very Good,8.0,,17,30,3000,1020.9,295,P Cloudy,Partly Cloudy,Partly Cloudy,23,rain,0.0,73,1,0.0,Partly,Cloudy,,17,Moderate,3,2.58,0,16.0,16,52,NE,10,wx1100
295,fod_long_range_hourly,64,D,12,Wednesday,1600973789,1602036000,2020-10-07T10:00:00+0800,18,Very Good,9.0,,18,28,2800,1020.6,296,M Cloudy,Mostly Cloudy,Mostly Cloudy,21,rain,0.0,67,1,0.0,Mostly,Cloudy,,18,Moderate,4,3.84,0,16.0,18,74,ENE,10,wx1200
296,fod_long_range_hourly,69,D,11,Wednesday,1600973789,1602039600,2020-10-07T11:00:00+0800,19,Very Good,9.0,,19,28,2800,1020.2,297,M Cloudy,Mostly Cloudy,Mostly Cloudy,18,rain,0.0,62,1,0.0,Mostly,Cloudy,,19,Moderate,5,5.13,0,16.0,19,69,ENE,11,wx1200
297,fod_long_range_hourly,73,D,11,Wednesday,1600973789,1602043200,2020-10-07T12:00:00+0800,20,Very Good,9.0,,20,28,2800,1019.75,298,M Cloudy,Mostly Cloudy,Mostly Cloudy,16,rain,0.0,58,1,0.0,Mostly,Cloudy,,20,High,6,5.62,0,16.0,20,72,ENE,11,wx1200
298,fod_long_range_hourly,76,D,11,Wednesday,1600973789,1602046800,2020-10-07T13:00:00+0800,20,Excellent,10.0,,20,28,2800,1019.3,299,M Cloudy,Mostly Cloudy,Mostly Cloudy,15,rain,0.0,57,1,0.0,Mostly,Cloudy,,20,Moderate,4,4.08,0,16.0,20,84,E,11,wx1200
299,fod_long_range_hourly,78,D,11,Wednesday,1600973789,1602050400,2020-10-07T14:00:00+0800,20,Excellent,10.0,,20,28,2800,1019.05,300,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,57,1,0.0,Mostly,Cloudy,,20,Moderate,3,3.03,0,16.0,20,80,E,11,wx1200
300,fod_long_range_hourly,79,D,11,Wednesday,1600973789,1602054000,2020-10-07T15:00:00+0800,20,Excellent,10.0,,20,28,2800,1019.05,301,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,57,1,0.0,Mostly,Cloudy,,20,Low,2,1.76,0,16.0,20,68,ENE,10,wx1200
301,fod_long_range_hourly,80,D,12,Wednesday,1600973789,1602057600,2020-10-07T16:00:00+0800,20,Very Good,9.0,,20,26,2600,1019.2,302,Cloudy,Cloudy,Cloudy,24,rain,0.0,59,1,0.0,Cloudy,,,20,Low,1,0.68,0,16.0,20,67,ENE,10,wx1200
302,fod_long_range_hourly,82,D,12,Wednesday,1600973789,1602061200,2020-10-07T17:00:00+0800,19,Very Good,9.0,,19,26,2600,1019.4,303,Cloudy,Cloudy,Cloudy,24,rain,0.0,62,1,0.0,Cloudy,,,19,Low,0,0.12,0,16.0,19,67,ENE,9,wx1200
303,fod_long_range_hourly,83,N,12,Wednesday,1600973789,1602064800,2020-10-07T18:00:00+0800,18,,,,18,26,2600,1019.7,304,Cloudy,Cloudy,Cloudy,24,rain,0.0,68,1,0.0,Cloudy,,,18,Low,0,0.0,0,16.0,18,74,ENE,8,wx1200
304,fod_long_range_hourly,84,N,13,Wednesday,1600973789,1602068400,2020-10-07T19:00:00+0800,17,,,,17,26,2600,1019.9,305,Cloudy,Cloudy,Cloudy,23,rain,0.0,76,1,0.0,Cloudy,,,17,Low,0,0.0,0,16.0,17,90,E,7,wx1200
305,fod_long_range_hourly,84,N,13,Wednesday,1600973789,1602072000,2020-10-07T20:00:00+0800,16,,,,16,26,2600,1020.1,306,Cloudy,Cloudy,Cloudy,22,rain,0.0,80,1,0.0,Cloudy,,,16,Low,0,0.0,0,16.0,16,98,E,6,wx1200
306,fod_long_range_hourly,84,N,13,Wednesday,1600973789,1602075600,2020-10-07T21:00:00+0800,16,,,,16,26,2600,1020.22,307,Cloudy,Cloudy,Cloudy,24,rain,0.0,83,1,0.0,Cloudy,,,16,Low,0,0.0,0,15.0,16,77,ENE,6,wx1200
307,fod_long_range_hourly,84,N,13,Wednesday,1600973789,1602079200,2020-10-07T22:00:00+0800,15,,,,15,11,4600,1020.3,308,Few Showers,Few Showers,Few Showers,31,rain,0.1,87,1,0.0,Few,Showers,,15,Low,0,0.0,0,15.0,15,79,ENE,6,wx2000
308,fod_long_range_hourly,83,N,13,Wednesday,1600973789,1602082800,2020-10-07T23:00:00+0800,15,,,,15,11,1100,1020.3,309,Showers,Showers,Showers,35,rain,0.1,87,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,15,53,NE,6,wx2500
309,fod_long_range_hourly,82,N,13,Thursday,1600973789,1602086400,2020-10-08T00:00:00+0800,15,,,,15,11,1100,1020.2,310,Showers,Showers,Showers,37,rain,0.2,87,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,15,61,ENE,6,wx2500
310,fod_long_range_hourly,82,N,13,Thursday,1600973789,1602090000,2020-10-08T01:00:00+0800,15,,,,15,11,1100,1020.05,311,Showers,Showers,Showers,39,rain,0.2,89,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,15,51,NE,6,wx2500
311,fod_long_range_hourly,81,N,13,Thursday,1600973789,1602093600,2020-10-08T02:00:00+0800,15,,,,15,11,1100,1019.9,312,Showers,Showers,Showers,35,rain,0.1,89,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,15,45,NE,6,wx2500
312,fod_long_range_hourly,79,N,13,Thursday,1600973789,1602097200,2020-10-08T03:00:00+0800,15,,,,15,11,1100,1019.85,313,Showers,Showers,Showers,35,rain,0.1,88,1,0.0,Showers,,,15,Low,0,0.0,0,10.0,15,43,NE,7,wx2500
313,fod_long_range_hourly,78,N,13,Thursday,1600973789,1602100800,2020-10-08T04:00:00+0800,14,,,,14,11,4600,1019.85,314,Few Showers,Few Showers,Few Showers,34,rain,0.1,91,1,0.0,Few,Showers,,14,Low,0,0.0,0,14.0,14,52,NE,7,wx2000
314,fod_long_range_hourly,76,N,13,Thursday,1600973789,1602104400,2020-10-08T05:00:00+0800,14,,,,14,11,4600,1019.9,315,Few Showers,Few Showers,Few Showers,33,rain,0.1,91,1,0.0,Few,Showers,,14,Low,0,0.0,0,14.0,14,60,ENE,7,wx2000
315,fod_long_range_hourly,75,N,13,Thursday,1600973789,1602108000,2020-10-08T06:00:00+0800,14,,,,14,11,4600,1020.2,316,Few Showers,Few Showers,Few Showers,32,rain,0.1,93,1,0.0,Few,Showers,,14,Low,0,0.0,0,14.0,14,63,ENE,7,wx2000
316,fod_long_range_hourly,73,D,13,Thursday,1600973789,1602111600,2020-10-08T07:00:00+0800,15,Fair,5.0,,15,11,4600,1020.7,317,Few Showers,Few Showers,Few Showers,31,rain,0.1,91,1,0.0,Few,Showers,,15,Low,0,0.15,0,15.0,15,64,ENE,7,wx2000
317,fod_long_range_hourly,72,D,14,Thursday,1600973789,1602115200,2020-10-08T08:00:00+0800,16,Fair,5.0,,16,11,4600,1021.0,318,Few Showers,Few Showers,Few Showers,31,rain,0.1,86,1,0.0,Few,Showers,,16,Low,1,0.87,0,15.0,16,63,ENE,9,wx2000
318,fod_long_range_hourly,72,D,14,Thursday,1600973789,1602118800,2020-10-08T09:00:00+0800,17,Good,6.0,,17,11,4600,1020.9,319,Few Showers,Few Showers,Few Showers,30,rain,0.1,79,1,0.0,Few,Showers,,17,Low,2,2.21,0,16.0,17,65,ENE,9,wx2000
319,fod_long_range_hourly,72,D,14,Thursday,1600973789,1602122400,2020-10-08T10:00:00+0800,19,Very Good,9.0,,19,28,2800,1020.6,320,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,72,1,0.0,Mostly,Cloudy,,19,Moderate,4,3.79,0,16.0,19,86,E,10,wx1200
320,fod_long_range_hourly,72,D,13,Thursday,1600973789,1602126000,2020-10-08T11:00:00+0800,20,Very Good,9.0,,20,28,2800,1020.1,321,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,67,1,0.0,Mostly,Cloudy,,20,Moderate,5,5.06,0,16.0,20,86,E,12,wx1200
321,fod_long_range_hourly,74,D,13,Thursday,1600973789,1602129600,2020-10-08T12:00:00+0800,20,Excellent,10.0,,20,28,2800,1019.5,322,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,63,1,0.0,Mostly,Cloudy,,20,High,6,5.55,0,16.0,20,87,E,12,wx1200
322,fod_long_range_hourly,76,D,13,Thursday,1600973789,1602133200,2020-10-08T13:00:00+0800,21,Excellent,10.0,,21,28,2800,1019.0,323,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,60,1,0.0,Mostly,Cloudy,,21,Moderate,4,4.02,0,16.0,21,95,E,12,wx1200
323,fod_long_range_hourly,78,D,13,Thursday,1600973789,1602136800,2020-10-08T14:00:00+0800,21,Good,7.0,,21,11,1100,1018.8,324,Showers,Showers,Showers,35,rain,0.2,60,1,0.0,Showers,,,21,Moderate,3,2.98,0,10.0,21,90,E,12,wx2500
324,fod_long_range_hourly,79,D,13,Thursday,1600973789,1602140400,2020-10-08T15:00:00+0800,21,Good,7.0,,21,11,1100,1018.8,325,Showers,Showers,Showers,35,rain,0.2,60,1,0.0,Showers,,,21,Low,2,1.72,0,10.0,21,83,E,12,wx2500
325,fod_long_range_hourly,80,D,13,Thursday,1600973789,1602144000,2020-10-08T16:00:00+0800,21,Good,7.0,,21,11,1100,1018.9,326,Showers,Showers,Showers,37,rain,0.2,62,1,0.0,Showers,,,21,Low,1,0.66,0,10.0,21,86,E,11,wx2500
326,fod_long_range_hourly,81,D,14,Thursday,1600973789,1602147600,2020-10-08T17:00:00+0800,20,Good,7.0,,20,11,1100,1019.0,327,Showers,Showers,Showers,38,rain,0.2,66,1,0.0,Showers,,,20,Low,0,0.11,0,10.0,20,86,E,10,wx2500
327,fod_long_range_hourly,81,N,14,Thursday,1600973789,1602151200,2020-10-08T18:00:00+0800,19,,,,19,11,1100,1019.2,328,Showers,Showers,Showers,40,rain,0.2,72,1,0.0,Showers,,,19,Low,0,0.0,0,10.0,19,90,E,9,wx2500
328,fod_long_range_hourly,82,N,14,Thursday,1600973789,1602154800,2020-10-08T19:00:00+0800,18,,,,18,11,1100,1019.3,329,Showers,Showers,Showers,41,rain,0.2,79,1,0.0,Showers,,,18,Low,0,0.0,0,10.0,18,94,E,8,wx2500
329,fod_long_range_hourly,82,N,15,Thursday,1600973789,1602158400,2020-10-08T20:00:00+0800,17,,,,17,11,1100,1019.4,330,Showers,Showers,Showers,48,rain,0.2,85,1,0.0,Showers,,,17,Low,0,0.0,0,10.0,17,99,E,8,wx2500
330,fod_long_range_hourly,82,N,15,Thursday,1600973789,1602162000,2020-10-08T21:00:00+0800,17,,,,17,11,1100,1019.4,331,Showers,Showers,Showers,49,rain,0.2,88,1,0.0,Showers,,,17,Low,0,0.0,0,10.0,17,90,E,7,wx2500
