Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,79790,-,-,-,33.65,-117.7,-8,146,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2015,5,30,23,30,16,0,0,0,0,11,0,0,0,0,79.97,124.29,0.148,990,2.029,202.8,0.4
2015,5,31,0,0,16,0,0,0,0,11,0,0,0,0,78.99,124.39,0.148,990,2.008,178.5,0.4
2015,5,31,0,30,16,0,0,0,0,11,0,0,0,0,78.97,123.58,0.148,990,1.995,178.5,0.5
2015,5,31,1,0,16,0,0,0,0,11,0,0,0,0,78.09,121.9,0.148,990,1.983,163.3,0.6000000000000001
2015,5,31,1,30,16,0,0,0,0,11,0,0,0,0,78.08,119.41,0.148,990,1.983,163.3,0.7000000000000001
2015,5,31,2,0,16,0,0,0,0,11,0,0,0,0,77.45,116.22,0.148,990,1.984,169.3,0.8
2015,5,31,2,30,16,0,0,0,0,11,0,0,0,0,77.46000000000001,112.43,0.148,990,1.993,169.3,0.9
2015,5,31,3,0,16,0,0,0,0,11,0,0,0,0,77.69,108.13,0.148,990,2.003,192.5,1.1
2015,5,31,3,30,15,0,0,0,0,11,0,0,0,0,82.86,103.41,0.148,990,2.02,192.5,1.2000000000000002
2015,5,31,4,0,15,0,0,0,0,11,0,0,0,0,84.57000000000001,98.35000000000001,0.148,990,2.037,212.70000000000002,1.4000000000000001
2015,5,31,4,30,15,0,0,0,0,11,0,0,0,0,84.59,93.01,0.148,990,2.057,212.70000000000002,1.4000000000000001
2015,5,31,5,0,16,16,104,21,0,11,16,104,0,21,87.05,87.43,0.148,990,2.076,217.70000000000002,1.5
2015,5,31,5,30,16,43,342,93,0,11,43,342,0,93,81.64,81.68,0.148,990,2.092,217.70000000000002,1.5
2015,5,31,6,0,17,63,503,187,0,11,63,503,0,187,75.57000000000001,75.77,0.148,1000,2.108,210.8,1.5
2015,5,31,6,30,18,78,612,289,0,11,78,612,0,289,70.94,69.75,0.148,1000,2.109,210.8,1.4000000000000001
2015,5,31,7,0,19,89,689,395,3,11,118,0,0,118,66.73,63.64,0.148,1000,2.11,199.9,1.4000000000000001
2015,5,31,7,30,20,98,747,500,3,11,224,68,0,261,62.690000000000005,57.45,0.148,1000,2.099,199.9,1.6
2015,5,31,8,0,21,105,792,601,3,11,260,320,0,460,58.75,51.230000000000004,0.148,1000,2.088,199.9,1.9000000000000001
2015,5,31,8,30,22,111,825,695,2,11,292,369,0,553,58.75,44.99,0.148,1000,2.076,199.9,2.2
2015,5,31,9,0,23,115,853,781,0,11,115,853,0,781,55.59,38.76,0.148,1000,2.064,207.5,2.5
2015,5,31,9,30,23,119,873,855,1,11,119,873,0,855,52.300000000000004,32.6,0.148,1000,2.052,207.5,2.8000000000000003
2015,5,31,10,0,24,114,901,920,0,11,114,901,0,920,49.45,26.580000000000002,0.148,1000,2.04,213.10000000000002,3.2
2015,5,31,10,30,24,116,912,969,2,11,116,912,4,969,49.44,20.87,0.148,990,2.024,213.10000000000002,3.4000000000000004
2015,5,31,11,0,25,118,918,1002,2,11,483,118,0,596,46.65,15.84,0.148,990,2.009,218.10000000000002,3.7
2015,5,31,11,30,25,119,922,1020,0,11,119,922,0,1020,46.64,12.38,0.148,990,1.992,218.10000000000002,3.9000000000000004
2015,5,31,12,0,25,121,920,1022,0,11,121,920,0,1022,46.800000000000004,11.96,0.148,990,1.976,224.9,4.1000000000000005
2015,5,31,12,30,24,120,918,1008,0,11,120,918,0,1008,49.69,14.83,0.148,990,1.964,224.9,4.2
2015,5,31,13,0,24,112,923,982,0,11,112,923,0,982,49.85,19.6,0.148,990,1.952,232.70000000000002,4.4
2015,5,31,13,30,24,110,914,938,0,11,110,914,0,938,49.85,25.19,0.148,990,1.94,232.70000000000002,4.4
2015,5,31,14,0,24,109,899,879,0,11,109,899,0,879,49.35,31.16,0.148,990,1.93,239.8,4.4
2015,5,31,14,30,23,106,882,808,0,11,106,882,0,808,52.43,37.29,0.148,990,1.9120000000000001,239.8,4.2
2015,5,31,15,0,23,103,858,725,0,11,103,858,0,725,51.45,43.51,0.148,990,1.8940000000000001,244.60000000000002,4.1000000000000005
2015,5,31,15,30,22,97,829,633,0,11,97,829,0,633,54.68,49.75,0.148,990,1.872,244.60000000000002,3.8000000000000003
2015,5,31,16,0,22,92,788,533,0,11,92,788,0,533,53.410000000000004,55.97,0.148,990,1.851,247.20000000000002,3.6
2015,5,31,16,30,21,84,738,429,0,11,84,738,0,429,56.800000000000004,62.17,0.148,990,1.833,247.20000000000002,3.3000000000000003
2015,5,31,17,0,20,75,666,322,0,10,75,666,0,322,59.120000000000005,68.29,0.148,990,1.816,247.70000000000002,3.1
2015,5,31,17,30,19,63,569,217,0,10,63,569,0,217,62.940000000000005,74.34,0.148,990,1.805,247.70000000000002,2.7
2015,5,31,18,0,18,47,422,118,0,10,47,422,0,118,66.96000000000001,80.27,0.148,990,1.794,246.20000000000002,2.4000000000000004
2015,5,31,18,30,17,24,196,37,0,10,24,196,0,37,71.37,86.05,0.148,990,1.79,246.20000000000002,2.1
2015,5,31,19,0,17,0,0,0,0,11,0,0,0,0,77.29,91.67,0.148,1000,1.7870000000000001,239.5,1.8
2015,5,31,19,30,16,0,0,0,0,11,0,0,0,0,77.31,97.06,0.148,1000,1.795,239.5,1.6
2015,5,31,20,0,16,0,0,0,0,11,0,0,0,0,77.58,102.18,0.148,1000,1.805,238.3,1.4000000000000001
2015,5,31,20,30,15,0,0,0,0,11,0,0,0,0,82.75,106.98,0.148,1000,1.818,238.3,1.2000000000000002
2015,5,31,21,0,15,0,0,0,0,11,0,0,0,0,83.22,111.38,0.148,1000,1.831,245.3,1.2000000000000002
2015,5,31,21,30,15,0,0,0,0,11,0,0,0,0,83.23,115.29,0.148,1000,1.838,245.3,1.1
2015,5,31,22,0,15,0,0,0,0,11,0,0,0,0,82.81,118.62,0.148,1000,1.846,248.60000000000002,1.1
2015,5,31,22,30,14,0,0,0,0,11,0,0,0,0,88.36,121.26,0.148,1000,1.841,248.60000000000002,1
2015,5,31,23,0,14,0,0,0,0,10,0,0,0,0,87.53,123.13000000000001,0.148,1000,1.836,246.4,1
2015,5,31,23,30,14,0,0,0,0,10,0,0,0,0,87.52,124.15,0.148,1000,1.817,246.4,0.9
2015,6,1,0,0,14,0,0,0,0,10,0,0,0,0,86.12,124.25,0.148,1000,1.799,238.8,0.8
2015,6,1,0,30,14,0,0,0,0,10,0,0,0,0,86.11,123.45,0.148,1000,1.7810000000000001,238.8,0.7000000000000001
2015,6,1,1,0,14,0,0,0,0,10,0,0,0,0,85.43,121.77,0.148,1000,1.7630000000000001,227.8,0.7000000000000001
2015,6,1,1,30,14,0,0,0,0,10,0,0,0,0,91.2,119.3,0.148,1000,1.74,227.8,0.6000000000000001
2015,6,1,2,0,14,0,0,0,0,10,0,0,0,0,91.33,116.12,0.148,1000,1.718,216.3,0.6000000000000001
2015,6,1,2,30,13,0,0,0,0,10,0,0,0,0,91.33,112.34,0.148,1000,1.688,216.3,0.6000000000000001
2015,6,1,3,0,13,0,0,0,0,10,0,0,0,0,90.89,108.05,0.148,1000,1.6580000000000001,207.10000000000002,0.6000000000000001
2015,6,1,3,30,13,0,0,0,0,10,0,0,0,0,90.89,103.34,0.148,1000,1.6300000000000001,207.10000000000002,0.6000000000000001
2015,6,1,4,0,13,0,0,0,0,10,0,0,0,0,90.59,98.28,0.148,1000,1.603,194.9,0.6000000000000001
2015,6,1,4,30,13,0,0,0,0,10,0,0,0,0,90.60000000000001,92.95,0.148,1000,1.581,194.9,0.6000000000000001
2015,6,1,5,0,14,17,102,22,0,10,17,102,0,22,85.5,87.38,0.148,1000,1.561,171.8,0.7000000000000001
2015,6,1,5,30,15,46,346,96,0,10,46,346,0,96,80.14,81.63,0.148,1000,1.547,171.8,0.9
2015,6,1,6,0,16,65,515,192,0,10,65,515,0,192,75.39,75.73,0.148,1000,1.5330000000000001,200.70000000000002,1.1
2015,6,1,6,30,17,79,627,297,0,10,79,627,0,297,70.73,69.71000000000001,0.148,1000,1.5070000000000001,200.70000000000002,1.2000000000000002
2015,6,1,7,0,18,91,706,405,0,10,91,706,0,405,66.48,63.6,0.148,1000,1.481,215.60000000000002,1.4000000000000001
2015,6,1,7,30,19,100,764,512,0,10,100,764,0,512,66.48,57.42,0.148,1000,1.444,215.60000000000002,1.6
2015,6,1,8,0,20,108,807,614,0,10,108,807,0,614,60.94,51.2,0.148,1000,1.408,226.4,1.8
2015,6,1,8,30,20,115,841,710,0,10,115,841,0,710,57.25,44.96,0.148,1000,1.374,226.4,2
2015,6,1,9,0,21,120,866,797,0,9,120,866,0,797,52.06,38.730000000000004,0.148,1000,1.34,232.20000000000002,2.3000000000000003
2015,6,1,9,30,22,125,887,873,0,9,125,887,0,873,48.95,32.56,0.148,1000,1.305,232.20000000000002,2.5
2015,6,1,10,0,23,123,911,938,2,9,123,911,4,938,43.800000000000004,26.54,0.148,1000,1.27,233.8,2.8000000000000003
2015,6,1,10,30,23,125,922,988,0,9,125,922,0,988,43.79,20.81,0.148,1000,1.234,233.8,3
2015,6,1,11,0,24,127,930,1022,0,8,127,930,0,1022,39.82,15.76,0.148,1000,1.199,236,3.4000000000000004
2015,6,1,11,30,24,128,934,1042,0,8,128,934,0,1042,39.81,12.26,0.148,1000,1.165,236,3.7
2015,6,1,12,0,25,130,933,1044,0,8,130,933,0,1044,36.71,11.82,0.148,1000,1.131,237.70000000000002,4
2015,6,1,12,30,25,129,932,1031,0,8,129,932,0,1031,36.7,14.700000000000001,0.148,1000,1.101,237.70000000000002,4.1000000000000005
2015,6,1,13,0,25,137,913,998,2,8,137,913,4,998,36.7,19.48,0.148,1000,1.072,238.8,4.3
2015,6,1,13,30,24,134,904,954,2,8,134,904,4,954,38.97,25.09,0.148,1000,1.048,238.8,4.3
2015,6,1,14,0,24,131,892,895,0,8,131,892,0,895,39.37,31.060000000000002,0.148,1000,1.024,240.5,4.4
2015,6,1,14,30,24,127,874,823,0,8,127,874,0,823,41.82,37.2,0.148,1000,1.006,240.5,4.3
2015,6,1,15,0,24,121,850,739,0,8,121,850,0,739,42.26,43.410000000000004,0.148,1000,0.989,243.4,4.3
2015,6,1,15,30,23,115,819,645,0,8,115,819,0,645,44.92,49.65,0.148,1000,0.981,243.4,4.1000000000000005
2015,6,1,16,0,23,107,779,544,0,8,107,779,0,544,45.99,55.88,0.145,1000,0.974,246.60000000000002,4.1000000000000005
2015,6,1,16,30,22,98,724,437,0,8,98,724,0,437,48.9,62.07,0.145,1000,0.978,246.60000000000002,3.9000000000000004
2015,6,1,17,0,21,86,649,328,0,9,86,649,0,328,51.24,68.2,0.145,1000,0.983,249.20000000000002,3.8000000000000003
2015,6,1,17,30,20,72,546,220,0,9,72,546,0,220,54.52,74.24,0.145,1000,1.002,249.20000000000002,3.3000000000000003
2015,6,1,18,0,19,53,393,120,0,10,53,393,0,120,63.32,80.16,0.145,1000,1.024,249.20000000000002,2.9000000000000004
2015,6,1,18,30,18,25,168,37,0,10,25,168,0,37,67.44,85.95,0.145,1000,1.064,249.20000000000002,2.4000000000000004
2015,6,1,19,0,17,0,0,0,0,12,0,0,0,0,77.78,91.55,0.145,1000,1.104,246.60000000000002,1.9000000000000001
2015,6,1,19,30,16,0,0,0,0,12,0,0,0,0,82.93,96.94,0.145,1000,1.151,246.60000000000002,1.7000000000000002
2015,6,1,20,0,16,0,0,0,0,12,0,0,0,0,85.28,102.06,0.145,1000,1.199,239.3,1.6
2015,6,1,20,30,16,0,0,0,0,12,0,0,0,0,85.29,106.86,0.145,1000,1.238,239.3,1.5
2015,6,1,21,0,16,0,0,0,0,12,0,0,0,0,87.36,111.25,0.145,1000,1.2770000000000001,229,1.4000000000000001
2015,6,1,21,30,16,0,0,0,0,12,0,0,0,0,87.36,115.15,0.145,1000,1.302,229,1.3
2015,6,1,22,0,16,0,0,0,0,13,0,0,0,0,89.25,118.48,0.145,1000,1.327,220.20000000000002,1.3
2015,6,1,22,30,15,0,0,0,0,13,0,0,0,0,95.17,121.13,0.145,1000,1.339,220.20000000000002,1.2000000000000002
2015,6,1,23,0,15,0,0,0,0,13,0,0,0,0,96.61,123,0.145,1000,1.351,213.70000000000002,1.2000000000000002
2015,6,1,23,30,15,0,0,0,0,13,0,0,0,0,96.59,124.01,0.145,1000,1.355,213.70000000000002,1.2000000000000002
2015,6,2,0,0,15,0,0,0,0,13,0,0,0,0,97.59,124.12,0.145,1000,1.359,210.60000000000002,1.2000000000000002
2015,6,2,0,30,15,0,0,0,0,13,0,0,0,0,97.58,123.32000000000001,0.145,1000,1.352,210.60000000000002,1.2000000000000002
2015,6,2,1,0,15,0,0,0,0,13,0,0,0,0,98.43,121.66,0.145,1000,1.346,206.70000000000002,1.2000000000000002
2015,6,2,1,30,14,0,0,0,0,13,0,0,0,0,100,119.19,0.145,1000,1.332,206.70000000000002,1.2000000000000002
2015,6,2,2,0,14,0,0,0,0,13,0,0,0,0,100,116.02,0.145,1000,1.318,203.5,1.3
2015,6,2,2,30,14,0,0,0,0,13,0,0,0,0,100,112.25,0.145,1000,1.303,203.5,1.3
2015,6,2,3,0,14,0,0,0,0,13,0,0,0,0,100,107.97,0.145,1000,1.288,199.70000000000002,1.3
2015,6,2,3,30,14,0,0,0,0,13,0,0,0,0,100,103.27,0.145,1000,1.276,199.70000000000002,1.2000000000000002
2015,6,2,4,0,14,0,0,0,0,13,0,0,0,0,100,98.22,0.145,1000,1.2650000000000001,197,1.2000000000000002
2015,6,2,4,30,14,0,0,0,0,13,0,0,0,0,100,92.89,0.145,1000,1.2590000000000001,197,1.3
2015,6,2,5,0,15,17,92,22,0,13,17,92,0,22,99.38,87.33,0.145,1000,1.2530000000000001,180.20000000000002,1.5
2015,6,2,5,30,16,47,328,96,1,13,47,328,0,96,93.19,81.59,0.145,1000,1.2510000000000001,180.20000000000002,1.6
2015,6,2,6,0,17,68,499,192,1,13,68,499,0,192,86.91,75.7,0.145,1000,1.2510000000000001,188,1.8
2015,6,2,6,30,18,84,612,297,1,13,84,612,0,297,81.58,69.68,0.145,1000,1.246,188,1.9000000000000001
2015,6,2,7,0,19,96,692,404,0,13,96,692,0,404,74.97,63.57,0.145,1000,1.242,199.5,2.1
2015,6,2,7,30,20,106,751,511,0,13,106,751,0,511,74.96000000000001,57.4,0.145,1000,1.231,199.5,2.3000000000000003
2015,6,2,8,0,21,113,800,615,0,12,113,800,0,615,67.23,51.17,0.145,1000,1.221,212.9,2.5
2015,6,2,8,30,21,119,834,710,0,12,119,834,0,710,63.190000000000005,44.93,0.145,1000,1.211,212.9,2.7
2015,6,2,9,0,22,122,866,798,0,12,122,866,0,798,58.28,38.7,0.145,1000,1.201,219.8,3
2015,6,2,9,30,22,126,886,873,0,12,126,886,0,873,58.27,32.53,0.145,1000,1.194,219.8,3.2
2015,6,2,10,0,23,117,921,942,0,12,117,921,0,942,54.09,26.5,0.145,1000,1.188,224.9,3.5
2015,6,2,10,30,23,119,931,990,0,12,119,931,0,990,54.08,20.76,0.145,1000,1.184,224.9,3.6
2015,6,2,11,0,24,121,938,1024,0,11,121,938,0,1024,49.76,15.68,0.145,1000,1.18,229,3.8000000000000003
2015,6,2,11,30,24,121,942,1043,0,11,121,942,0,1043,49.74,12.15,0.145,1000,1.173,229,3.9000000000000004
2015,6,2,12,0,24,122,941,1045,0,11,122,941,0,1045,48.27,11.68,0.145,1000,1.166,232.20000000000002,4.1000000000000005
2015,6,2,12,30,24,122,939,1031,0,11,122,939,0,1031,48.25,14.58,0.145,1000,1.161,232.20000000000002,4.1000000000000005
2015,6,2,13,0,24,115,941,1003,0,11,115,941,0,1003,48.24,19.37,0.145,1000,1.156,233.60000000000002,4.2
2015,6,2,13,30,24,113,932,959,0,11,113,932,0,959,48.22,24.990000000000002,0.145,990,1.154,233.60000000000002,4.2
2015,6,2,14,0,24,111,920,900,0,11,111,920,0,900,48.34,30.96,0.145,990,1.1520000000000001,234.8,4.3
2015,6,2,14,30,23,107,903,827,0,11,107,903,0,827,51.34,37.11,0.145,990,1.1520000000000001,234.8,4.3
2015,6,2,15,0,23,103,880,743,0,11,103,880,0,743,51.46,43.32,0.145,990,1.1520000000000001,237.10000000000002,4.3
2015,6,2,15,30,23,98,851,650,0,11,98,851,0,650,54.69,49.56,0.145,990,1.1520000000000001,237.10000000000002,4.1000000000000005
2015,6,2,16,0,23,92,812,549,0,11,92,812,0,549,55.15,55.79,0.145,990,1.153,239.20000000000002,4
2015,6,2,16,30,22,84,762,442,0,11,84,762,0,442,58.64,61.980000000000004,0.145,990,1.155,239.20000000000002,3.8000000000000003
2015,6,2,17,0,21,76,690,333,0,12,76,690,0,333,60.07,68.1,0.145,990,1.158,239.3,3.6
2015,6,2,17,30,20,64,593,226,0,12,64,593,0,226,63.910000000000004,74.14,0.145,990,1.164,239.3,3.2
2015,6,2,18,0,19,48,442,125,0,12,48,442,0,125,71.62,80.06,0.145,990,1.171,238.20000000000002,2.9000000000000004
2015,6,2,18,30,18,25,215,41,0,12,25,215,0,41,76.28,85.84,0.145,990,1.189,238.20000000000002,2.4000000000000004
2015,6,2,19,0,17,0,0,0,0,13,0,0,0,0,85.39,91.45,0.145,990,1.208,237.3,2
2015,6,2,19,30,17,0,0,0,0,13,0,0,0,0,91.05,96.83,0.145,990,1.238,237.3,1.8
2015,6,2,20,0,17,0,0,0,0,13,0,0,0,0,93.65,101.95,0.145,1000,1.2690000000000001,231.10000000000002,1.7000000000000002
2015,6,2,20,30,16,0,0,0,0,13,0,0,0,0,93.66,106.74000000000001,0.145,1000,1.306,231.10000000000002,1.6
2015,6,2,21,0,16,0,0,0,0,14,0,0,0,0,95.36,111.12,0.145,1000,1.343,223.5,1.6
2015,6,2,21,30,16,0,0,0,0,14,0,0,0,0,95.35000000000001,115.03,0.145,1000,1.385,223.5,1.7000000000000002
2015,6,2,22,0,16,0,0,0,0,14,0,0,0,0,95.96000000000001,118.35000000000001,0.145,1000,1.428,212.10000000000002,1.9000000000000001
2015,6,2,22,30,15,0,0,0,0,14,0,0,0,0,100,120.99000000000001,0.145,1000,1.468,212.10000000000002,1.9000000000000001
2015,6,2,23,0,15,0,0,0,0,14,0,0,0,0,100,122.86,0.145,990,1.5090000000000001,207.5,2
2015,6,2,23,30,15,0,0,0,0,14,0,0,0,0,100,123.88000000000001,0.145,990,1.542,207.5,2
2015,6,3,0,0,15,0,0,0,0,14,0,0,0,0,100,124,0.145,990,1.576,202.9,2.1
2015,6,3,0,30,15,0,0,0,0,14,0,0,0,0,100,123.21000000000001,0.145,990,1.601,202.9,2.1
2015,6,3,1,0,15,0,0,0,0,14,0,0,0,0,100,121.55,0.145,990,1.6260000000000001,196.3,2.1
2015,6,3,1,30,15,0,0,0,0,14,0,0,0,0,100,119.09,0.145,990,1.6420000000000001,196.3,2.1
2015,6,3,2,0,15,0,0,0,0,14,0,0,0,0,100,115.93,0.145,990,1.659,192.20000000000002,2.1
2015,6,3,2,30,15,0,0,0,0,14,0,0,0,0,100,112.17,0.145,990,1.669,192.20000000000002,2.1
2015,6,3,3,0,15,0,0,0,0,14,0,0,0,0,100,107.9,0.145,990,1.68,190.9,2.1
2015,6,3,3,30,15,0,0,0,0,14,0,0,0,0,100,103.2,0.145,990,1.685,190.9,2
2015,6,3,4,0,15,0,0,0,0,14,0,0,0,0,100,98.16,0.145,990,1.691,191.8,2
2015,6,3,4,30,15,0,0,0,0,14,0,0,0,0,100,92.84,0.145,990,1.688,191.8,2.2
2015,6,3,5,0,16,18,84,22,0,14,18,84,0,22,100,87.29,0.145,990,1.686,188.70000000000002,2.5
2015,6,3,5,30,16,49,308,95,1,14,49,308,0,95,100,81.55,0.145,990,1.681,188.70000000000002,2.6
2015,6,3,6,0,16,69,492,191,0,13,69,492,0,191,93.10000000000001,75.66,0.145,1000,1.677,189.9,2.8000000000000003
2015,6,3,6,30,16,84,603,294,0,13,84,603,0,294,93.10000000000001,69.65,0.145,1000,1.669,189.9,2.9000000000000004
2015,6,3,7,0,17,96,685,401,3,13,137,0,0,137,87.29,63.550000000000004,0.145,1000,1.661,195.70000000000002,3
2015,6,3,7,30,18,105,743,506,3,13,172,7,0,176,81.93,57.370000000000005,0.145,1000,1.653,195.70000000000002,3.1
2015,6,3,8,0,19,111,793,609,3,13,128,0,0,128,76.64,51.15,0.145,1000,1.645,205,3.2
2015,6,3,8,30,19,117,826,703,3,13,127,0,0,127,76.64,44.910000000000004,0.145,1000,1.635,205,3.2
2015,6,3,9,0,20,118,860,790,3,13,195,6,0,201,71.16,38.68,0.145,1000,1.6260000000000001,214.10000000000002,3.3000000000000003
2015,6,3,9,30,20,123,880,865,3,13,393,79,0,460,71.15,32.51,0.145,1000,1.601,214.10000000000002,3.4000000000000004
2015,6,3,10,0,21,122,901,929,3,13,324,22,0,344,65.83,26.47,0.145,1000,1.578,218.20000000000002,3.5
2015,6,3,10,30,21,124,913,978,2,13,464,112,0,569,65.81,20.72,0.145,990,1.543,218.20000000000002,3.6
2015,6,3,11,0,22,125,921,1013,0,13,125,921,0,1013,60.88,15.610000000000001,0.145,990,1.5090000000000001,218.4,3.7
2015,6,3,11,30,22,126,925,1032,0,13,126,925,0,1032,60.86,12.05,0.145,990,1.483,218.4,3.9000000000000004
2015,6,3,12,0,22,126,927,1035,0,12,126,927,0,1035,59.57,11.55,0.145,990,1.458,222.10000000000002,4.1000000000000005
2015,6,3,12,30,22,125,925,1021,0,12,125,925,0,1021,59.550000000000004,14.450000000000001,0.145,990,1.453,222.10000000000002,4.2
2015,6,3,13,0,23,118,928,994,0,12,118,928,0,994,54.910000000000004,19.26,0.145,990,1.449,226.9,4.4
2015,6,3,13,30,23,116,918,949,0,12,116,918,0,949,54.89,24.89,0.145,990,1.462,226.9,4.5
2015,6,3,14,0,23,116,900,889,0,12,116,900,0,889,55.230000000000004,30.87,0.145,990,1.475,230.60000000000002,4.6000000000000005
2015,6,3,14,30,22,113,882,817,0,12,113,882,0,817,58.69,37.02,0.145,990,1.494,230.60000000000002,4.6000000000000005
2015,6,3,15,0,22,112,851,732,0,12,112,851,0,732,59.550000000000004,43.24,0.145,990,1.514,234.8,4.7
2015,6,3,15,30,21,106,820,639,0,12,106,820,0,639,63.31,49.480000000000004,0.145,990,1.534,234.8,4.6000000000000005
2015,6,3,16,0,21,103,771,537,0,13,103,771,0,537,64.79,55.7,0.145,990,1.555,238.60000000000002,4.6000000000000005
2015,6,3,16,30,20,94,718,432,0,13,94,718,0,432,68.93,61.89,0.145,990,1.574,238.60000000000002,4.3
2015,6,3,17,0,20,86,634,324,0,13,86,634,0,324,71.02,68.01,0.145,990,1.594,241.4,4.1000000000000005
2015,6,3,17,30,19,72,532,219,0,13,72,532,0,219,75.60000000000001,74.04,0.145,990,1.616,241.4,3.8000000000000003
2015,6,3,18,0,19,54,376,120,0,14,54,376,0,120,78.02,79.96000000000001,0.145,990,1.639,239.9,3.5
2015,6,3,18,30,18,27,161,39,0,14,27,161,0,39,83.10000000000001,85.74,0.145,990,1.659,239.9,3.2
2015,6,3,19,0,17,0,0,0,0,14,0,0,0,0,90.29,91.34,0.145,990,1.679,234,3
2015,6,3,19,30,16,0,0,0,0,14,0,0,0,0,96.26,96.72,0.145,990,1.692,234,2.9000000000000004
2015,6,3,20,0,16,0,0,0,0,14,0,0,0,0,96.23,101.84,0.145,990,1.705,232.9,2.9000000000000004
2015,6,3,20,30,16,0,0,0,0,14,0,0,0,0,96.23,106.62,0.145,990,1.71,232.9,2.9000000000000004
2015,6,3,21,0,16,0,0,0,0,14,0,0,0,0,95.55,111,0.145,990,1.716,236.8,2.9000000000000004
2015,6,3,21,30,16,0,0,0,0,14,0,0,0,0,95.54,114.9,0.145,990,1.717,236.8,2.9000000000000004
2015,6,3,22,0,16,0,0,0,0,14,0,0,0,0,94.61,118.22,0.145,990,1.718,241.4,2.9000000000000004
2015,6,3,22,30,16,0,0,0,0,14,0,0,0,0,100,120.87,0.145,990,1.71,241.4,2.8000000000000003
2015,6,3,23,0,16,0,0,0,0,13,0,0,0,0,99.60000000000001,122.74000000000001,0.145,990,1.702,245.20000000000002,2.7
2015,6,3,23,30,15,0,0,0,0,13,0,0,0,0,99.57000000000001,123.76,0.145,990,1.678,245.20000000000002,2.4000000000000004
2015,6,4,0,0,15,0,0,0,0,13,0,0,0,0,98.2,123.88000000000001,0.145,990,1.655,242.4,2.2
2015,6,4,0,30,15,0,0,0,0,13,0,0,0,0,98.17,123.09,0.145,990,1.637,242.4,1.9000000000000001
2015,6,4,1,0,15,0,0,0,7,13,0,0,0,0,97.35000000000001,121.44,0.145,990,1.619,227.10000000000002,1.7000000000000002
2015,6,4,1,30,15,0,0,0,7,13,0,0,0,0,97.34,119,0.145,990,1.623,227.10000000000002,1.8
2015,6,4,2,0,15,0,0,0,7,13,0,0,0,0,97.10000000000001,115.85000000000001,0.145,990,1.6280000000000001,218,1.9000000000000001
2015,6,4,2,30,15,0,0,0,1,13,0,0,0,0,97.11,112.09,0.145,990,1.645,218,2
2015,6,4,3,0,15,0,0,0,0,13,0,0,0,0,96.81,107.83,0.145,990,1.663,218.3,2.1
2015,6,4,3,30,15,0,0,0,3,13,0,0,0,0,96.82000000000001,103.15,0.145,990,1.688,218.3,2.1
2015,6,4,4,0,15,0,0,0,7,13,0,0,0,0,96.58,98.11,0.145,990,1.713,212.60000000000002,2.1
2015,6,4,4,30,15,0,0,0,7,13,0,0,0,0,96.59,92.8,0.145,990,1.741,212.60000000000002,2.1
2015,6,4,5,0,15,18,33,20,7,13,7,0,4,7,96.32000000000001,87.25,0.145,990,1.77,202.9,2.2
2015,6,4,5,30,15,59,203,89,4,13,34,0,0,34,96.33,81.52,0.145,990,1.792,202.9,2.3000000000000003
2015,6,4,6,0,16,89,366,180,6,13,49,0,0,49,89.64,75.63,0.145,990,1.815,195.5,2.5
2015,6,4,6,30,16,113,483,281,7,13,62,0,0,62,89.65,69.63,0.145,990,1.816,195.5,2.6
2015,6,4,7,0,17,133,563,384,4,13,89,0,0,89,84.55,63.53,0.145,990,1.818,195.8,2.7
2015,6,4,7,30,17,148,630,488,7,13,193,19,0,203,84.55,57.36,0.145,990,1.79,195.8,2.8000000000000003
2015,6,4,8,0,18,154,694,590,7,13,227,21,0,240,79.88,51.14,0.145,990,1.762,202.3,3
2015,6,4,8,30,19,164,734,684,7,13,247,18,0,260,79.88,44.89,0.145,990,1.73,202.3,3.2
